,Symbol,Name
167,000040,KR모터스
168,044450,KSS해운
169,101000,KS인더스트리
170,030200,KT
171,033780,KT&G
172,058850,KTcs
173,058860,KTis
174,122450,KX
175,052900,KX하이텍
176,376190,LB루셈
177,061970,LB세미콘
178,309960,LB인베스트먼트
179,093050,LF
180,003550,LG
181,034220,LG디스플레이
182,051900,LG생활건강
183,051905,LG생활건강우
184,373220,LG에너지솔루션
185,003555,LG우
186,032640,LG유플러스
187,011070,LG이노텍
188,066570,LG전자
189,066575,LG전자우
190,037560,LG헬로비전
191,051910,LG화학
192,051915,LG화학우
193,079550,LIG넥스원
194,225190,LK삼양
195,006260,LS
196,010120,LS ELECTRIC
197,000680,LS네트웍스
198,060370,LS마린솔루션
199,417200,LS머트리얼즈
200,229640,LS에코에너지
201,078020,LS증권
202,108320,LX세미콘
203,001120,LX인터내셔널
204,108670,LX하우시스
205,108675,LX하우시스우
206,383800,LX홀딩스
207,38380K,LX홀딩스1우
208,476080,M83
209,086960,MDS테크
210,023150,MH에탄올
211,038340,MIT
212,035420,NAVER
213,160550,NEW
214,053290,NE능률
215,181710,NHN
216,060250,NHN KCP
217,104200,NHN벅스
218,400760,NH올원리츠
219,005940,NH투자증권
220,005945,NH투자증권우
221,338100,NH프라임리츠
222,034310,NICE
223,030190,NICE평가정보
224,008260,NI스틸
225,004250,NPC
226,004255,NPC우
227,222160,NPX
228,456040,OCI
229,010060,OCI홀딩스
230,178920,PI첨단소재
231,024940,PN풍년
232,005490,POSCO홀딩스
233,218410,RFHIC
234,327260,RF머트리얼즈
235,091340,S&K폴리텍
236,010950,S-Oil
237,010955,S-Oil우
238,419530,SAMG엔터
239,019550,SBI인베스트먼트
240,950110,SBI핀테크솔루션즈
241,034120,SBS
242,036120,SCI평가정보
243,246960,SCL사이언스
244,099220,SDN
245,036540,SFA반도체
246,255220,SG
247,040610,SG&G
248,049470,SGA
249,184230,SGA솔루션즈
250,016250,SGC E&C
251,005090,SGC에너지
252,001380,SG글로벌
253,004060,SG세계물산
254,001770,SHD
255,002360,SH에너지화학
256,009160,SIMPAC
257,033530,SJG세종
258,123700,SJM
259,025530,SJM홀딩스
260,034730,SK
261,011790,SKC
262,018670,SK가스
263,001740,SK네트웍스
264,006120,SK디스커버리
265,006125,SK디스커버리우
266,210980,SK디앤디
267,395400,SK리츠
268,302440,SK바이오사이언스
269,326030,SK바이오팜
270,402340,SK스퀘어
271,260870,SK시그넷
272,361610,SK아이이테크놀로지
273,100090,SK오션플랜트
274,03473K,SK우
275,096770,SK이노베이션
276,096775,SK이노베이션우
277,475150,SK이터닉스
278,001510,SK증권
279,001515,SK증권우
280,285130,SK케미칼
281,28513K,SK케미칼우
282,017670,SK텔레콤
283,000660,SK하이닉스
284,048550,SM C&C
285,063440,SM Life Design
286,003570,SNT다이내믹스
287,064960,SNT모티브
288,100840,SNT에너지
289,036530,SNT홀딩스
290,067160,SOOP
291,005610,SPC삼립
292,011810,STX
293,465770,STX그린로지스
294,077970,STX엔진
295,002820,SUN&L
296,289080,SV인베스트먼트
297,084870,TBH글로벌
298,002710,TCC스틸
299,089230,THE E&M
300,032540,TJ미디어
301,022220,TKG애강
302,069260,TKG휴켐스
303,007980,TP
304,048770,TPC
305,246690,TS인베스트먼트
306,317240,TS트릴리온
307,002900,TYM
308,024070,WISCOM
309,057030,YBM넷
310,037270,YG PLUS
311,040300,YTN
312,051390,YW
313,052220,iMBC
314,079940,가비아
315,078890,가온그룹
316,000500,가온전선
317,399720,가온칩스
318,296520,가이아코퍼레이션
319,036620,감성코퍼레이션
320,000860,강남제비스코
321,198440,강동씨앤엘
322,217730,강스템바이오텍
323,035250,강원랜드
324,114190,강원에너지
325,094480,갤럭시아머니트리
326,011420,갤럭시아에스엠
327,039240,경남스틸
328,053950,경남제약
329,002100,경농
330,009450,경동나비엔
331,267290,경동도시가스
332,012320,경동인베스트
333,011040,경동제약
334,000050,경방
335,214390,경보제약
336,012610,경인양행
337,009140,경인전자
338,024910,경창산업
339,013580,계룡건설
340,012200,계양전기
341,012205,계양전기우
342,002140,고려산업
343,049720,고려신용정보
344,010130,고려아연
345,002240,고려제강
346,014570,고려제약
347,348150,고바이오랩
348,950190,고스트스튜디오
349,098460,고영
350,035290,골드앤에스
351,900280,골든센츄리
352,215000,골프존
353,121440,골프존뉴딘홀딩스
354,366030,공구우먼
355,076340,관악산업
356,009290,광동제약
357,086220,광동헬스바이오
358,014200,광림
359,017040,광명전기
360,029480,광무
361,017900,광전자
362,037710,광주신세계
363,026910,광진실업
364,421800,교보12호스팩
365,440790,교보13호스팩
366,456490,교보14호스팩
367,465320,교보15호스팩
368,482520,교보16호스팩
369,030610,교보증권
370,339770,교촌에프앤비
371,053270,구영테크
372,007690,국도화학
373,005320,국동
374,001140,국보
375,066620,국보디자인
376,043650,국순당
377,006050,국영지앤엠
378,060480,국일신동
379,078130,국일제지
380,307750,국전약품
381,002720,국제약품
382,243870,굿센
383,035080,그래디언트
384,453450,그리드위즈
385,204020,그리티
386,402490,그린리소스
387,114450,그린생명과학
388,083420,그린케미칼
389,186230,그린플러스
390,014530,극동유화
391,900070,글로벌에스엠
392,204620,글로벌텍스프리
393,019660,글로본
394,014280,금강공업
395,014285,금강공업우
396,053260,금강철강
397,008870,금비
398,001570,금양
399,282720,금양그린파워
400,002990,금호건설
401,002995,금호건설우
402,011780,금호석유
403,011785,금호석유우
404,214330,금호에이치티
405,001210,금호전기
406,073240,금호타이어
407,036190,금화피에스시
408,049080,기가레인
409,420770,기가비스
410,035460,기산텔레콤
411,092440,기신정기
412,000270,기아
413,024110,기업은행
414,456700,길교이앤씨
415,013700,까뮤이앤씨
416,308100,까스텔바작
417,004540,깨끗한나라
418,004545,깨끗한나라우
419,407400,꿈비
420,187790,나노
421,286750,나노브릭
422,121600,나노신소재
423,247660,나노씨엠에스
424,039860,나노엔텍
425,091970,나노캠텍
426,417010,나노팀
427,244880,나눔테크
428,405920,나라셀라
429,288490,나라소프트
430,051490,나라엠앤디
431,137080,나래나노텍
432,190510,나무가
433,242040,나무기술
434,089600,나스미디어
435,293580,나우IB
436,257990,나우코스
437,138610,나이벡
438,130580,나이스디앤비
439,036800,나이스정보통신
440,267320,나인테크
441,001260,남광토건
442,008350,남선알미늄
443,008355,남선알미우
444,004270,남성
445,003920,남양유업
446,003925,남양유업우
447,025860,남해화학
448,111710,남화산업
449,091590,남화토건
450,168330,내츄럴엔도텍
451,094860,네오리진
452,253590,네오셈
453,212560,네오오토
454,095660,네오위즈
455,042420,네오위즈홀딩스
456,950220,네오이뮨텍
457,311390,네오크레마
458,085910,네오티스
459,092730,네오팜
460,290660,네오펙트
461,306620,네온테크
462,153460,네이블
463,007390,네이처셀
464,033640,네패스
465,330860,네패스아크
466,005720,넥센
467,005725,넥센우
468,002350,넥센타이어
469,002355,넥센타이어1우B
470,089140,넥스턴바이오
471,389650,넥스트바이오메디컬
472,137940,넥스트아이
473,396270,넥스트칩
474,348210,넥스틴
475,092790,넥스틸
476,225570,넥슨게임즈
477,217270,넵튠
478,251270,넷마블
479,317860,노드메이슨
480,104620,노랑풍선
481,090350,노루페인트
482,090355,노루페인트우
483,000320,노루홀딩스
484,000325,노루홀딩스우
485,194700,노바렉스
486,285490,노바텍
487,283100,노보믹스
488,145170,노브랜드
489,229500,노브메타파마
490,106520,노블엠앤비
491,376930,노을
492,006280,녹십자
493,142280,녹십자엠에스
494,234690,녹십자웰빙
495,005250,녹십자홀딩스
496,005257,녹십자홀딩스2우
497,004370,농심
498,072710,농심홀딩스
499,054050,농우바이오
500,069140,누리플랜
501,040160,누리플렉스
502,332290,누보
503,348340,뉴로메카
504,060260,뉴보텍
505,123840,뉴온
506,012340,뉴인텍
507,214870,뉴지랩파마
508,270870,뉴트리
509,144960,뉴파워프라즈마
510,085670,뉴프렉스
511,064260,다날
512,340360,다보링크
513,039560,다산네트웍스
514,154040,다산솔루에타
515,058730,다스코
516,030210,다올투자증권
517,023590,다우기술
518,032190,다우데이타
519,323350,다원넥스뷰
520,068240,다원시스
521,145210,다이나믹디자인
522,019680,대교
523,019685,대교우B
524,006370,대구백화점
525,008060,대덕
526,00806K,대덕1우
527,353200,대덕전자
528,35320K,대덕전자1우
529,000490,대동
530,178600,대동고려삼
531,020400,대동금속
532,008830,대동기어
533,048470,대동스틸
534,008110,대동전자
535,004780,대륙제관
536,005750,대림B&Co
537,017650,대림제지
538,006570,대림통상
539,007720,대명소노시즌
540,389260,대명에너지
541,317850,대모
542,290670,대보마그네틱
543,078140,대봉엘에스
544,065150,대산F&B
545,001680,대상
546,001685,대상우
547,084690,대상홀딩스
548,084695,대상홀딩스우
549,036480,대성미생물
550,128820,대성산업
551,117580,대성에너지
552,027830,대성창투
553,104040,대성파인텍
554,129920,대성하이텍
555,016710,대성홀딩스
556,438220,대신밸런스제13호스팩
557,442310,대신밸런스제14호스팩
558,457390,대신밸런스제15호스팩
559,457630,대신밸런스제16호스팩
560,471050,대신밸런스제17호스팩
561,478780,대신밸런스제18호스팩
562,020180,대신정보통신
563,003540,대신증권
564,003547,대신증권2우B
565,003545,대신증권우
566,045390,대아티아이
567,009190,대양금속
568,108380,대양전기공업
569,014160,대영포장
570,047040,대우건설
571,009320,대우부품
572,003090,대웅
573,069620,대웅제약
574,007680,대원
575,000430,대원강업
576,048910,대원미디어
577,005710,대원산업
578,006340,대원전선
579,006345,대원전선우
580,003220,대원제약
581,024890,대원화성
582,290380,대유
583,002880,대유에이텍
584,000300,대유플러스
585,120240,대정화금
586,003310,대주산업
587,114920,대주이엔티
588,078600,대주전자재료
589,012800,대창
590,015230,대창단조
591,096350,대창솔루션
592,140520,대창스틸
593,131220,대한과학
594,010170,대한광통신
595,054670,대한뉴팜
596,001070,대한방직
597,023910,대한약품
598,006650,대한유화
599,001440,대한전선
600,084010,대한제강
601,001790,대한제당
602,001795,대한제당우
603,001130,대한제분
604,003490,대한항공
605,003495,대한항공우
606,005880,대한해운
607,003830,대한화섬
608,016090,대현
609,069460,대호에이엘
610,021040,대호특수강
611,021045,대호특수강우
612,067080,대화제약
613,298540,더네이쳐홀딩스
614,032860,더라미
615,192080,더블유게임즈
616,393890,더블유씨피
617,299170,더블유에스아이
618,012510,더존비즈온
619,224060,더코디
620,302920,더콘텐츠온
621,043090,더테크놀로지
622,213420,덕산네오룩스
623,317330,덕산테코피아
624,077360,덕산하이메탈
625,004830,덕성
626,004835,덕성우
627,090410,덕신이피씨
628,024900,덕양산업
629,263600,덕우전자
630,194480,데브시스터즈
631,263800,데이타솔루션
632,199150,데이터스트림즈
633,206560,덱스터
634,261200,덴티스
635,145720,덴티움
636,227420,도부마스크
637,067990,도이치모터스
638,002150,도화엔지니어링
639,006620,동구바이오제약
640,100130,동국S&C
641,005160,동국산업
642,460850,동국씨엠
643,075970,동국알앤에스
644,460860,동국제강
645,086450,동국제약
646,001230,동국홀딩스
647,023450,동남합성
648,004140,동방
649,099410,동방선기
650,007590,동방아그로
651,005960,동부건설
652,005965,동부건설우
653,026960,동서
654,002210,동성제약
655,102260,동성케미컬
656,033500,동성화인텍
657,025950,동신건설
658,000640,동아쏘시오홀딩스
659,170900,동아에스티
660,088130,동아엘텍
661,028100,동아지질
662,282690,동아타이어
663,041930,동아화성
664,001520,동양
665,001527,동양2우B
666,084670,동양고속
667,082640,동양생명
668,060380,동양에스텍
669,001525,동양우
670,079960,동양이엔피
671,008970,동양철관
672,228340,동양파일
673,092780,동양피스톤
674,088910,동우팜투테이블
675,094170,동운아나텍
676,049770,동원F&B
677,013120,동원개발
678,018500,동원금속
679,006040,동원산업
680,030720,동원수산
681,014820,동원시스템즈
682,014825,동원시스템즈우
683,111380,동인기연
684,163560,동일고무벨트
685,109860,동일금속
686,032960,동일기연
687,004890,동일산업
688,002690,동일제강
689,023790,동일철강
690,005290,동진쎄미켐
691,025900,동화기업
692,000020,동화약품
693,000150,두산
694,000157,두산2우B
695,454910,두산로보틱스
696,241560,두산밥캣
697,034020,두산에너빌리티
698,000155,두산우
699,131970,두산테스나
700,336260,두산퓨얼셀
701,33626K,두산퓨얼셀1우
702,33626L,두산퓨얼셀2우B
703,016740,두올
704,073190,듀오백
705,176750,듀켐바이오
706,030350,드래곤플라이
707,203650,드림시큐리티
708,223250,드림씨아이에스
709,060570,드림어스컴퍼니
710,362990,드림인사이트
711,192650,드림텍
712,217620,디딤이앤에프
713,016670,디모아
714,187870,디바이스이엔지
715,024090,디씨엠
716,003160,디아이
717,092200,디아이씨
718,110990,디아이티
719,263690,디알젬
720,214680,디알텍
721,347850,디앤디파마텍
722,377190,디앤디플랫폼리츠
723,263720,디앤씨미디어
724,376300,디어유
725,109740,디에스케이
726,196490,디에이테크놀로지
727,066900,디에이피
728,127120,디엔에이링크
729,092070,디엔에프
730,039840,디오
731,013570,디와이
732,219550,디와이디
733,310870,디와이씨
734,210540,디와이파워
735,104460,디와이피엔에프
736,079810,디이엔티
737,113810,디젠스
738,043360,디지아이
739,197140,디지캡
740,068930,디지털대성
741,033130,디지틀조선
742,105740,디케이락
743,263020,디케이앤디
744,290550,디케이티
745,066670,디티씨
746,187220,디티앤씨
747,383930,디티앤씨알오
748,131180,딜리
749,315640,딥노이드
750,223310,딥마인드
751,317120,라닉스
752,462510,라메디텍
753,042510,라온시큐어
754,232680,라온테크
755,418420,라온텍
756,300120,라온피플
757,171120,라이온켐텍
758,388790,라이콤
759,347700,라이프시맨틱스
760,214260,라파스
761,403360,라피치
762,115390,락앤락
763,200350,래몽래인
764,171010,램테크놀러지
765,084650,랩지노믹스
766,217500,러셀
767,092590,럭스피아
768,038390,레드캡투어
769,294140,레몬
770,443250,레뷰코퍼레이션
771,228670,레이
772,228850,레이언스
773,412350,레이저쎌
774,199550,레이저옵텍
775,281740,레이크머티리얼즈
776,277810,레인보우로보틱스
777,215100,로보로보
778,090360,로보스타
779,238500,로보쓰리에이아이
780,108490,로보티즈
781,900260,로스웰
782,223220,로지스몬
783,067730,로지시스
784,071280,로체시스템즈
785,032350,롯데관광개발
786,089860,롯데렌탈
787,330590,롯데리츠
788,000400,롯데손해보험
789,023530,롯데쇼핑
790,020150,롯데에너지머티리얼즈
791,280360,롯데웰푸드
792,286940,롯데이노베이트
793,004000,롯데정밀화학
794,004990,롯데지주
795,00499K,롯데지주우
796,005300,롯데칠성
797,005305,롯데칠성우
798,011170,롯데케미칼
799,071840,롯데하이마트
800,328130,루닛
801,038060,루멘스
802,162120,루켄테크놀러지스
803,253610,루트락
804,141080,리가켐바이오
805,058470,리노공업
806,016100,리더스코스메틱
807,012700,리드코프
808,302550,리메드
809,073570,리튬포어스
810,377450,리파인
811,277070,린드먼아시아
812,042500,링네트
813,193250,링크드
814,219420,링크제니시스
815,439090,마녀공장
816,027740,마니커
817,195500,마니커에프앤지
818,357430,마스턴프리미어리츠
819,377480,마음AI
820,305090,마이크로디지탈
821,448780,마이크로엔엑스
822,098120,마이크로컨텍솔
823,424980,마이크로투나노
824,038290,마크로젠
825,001080,만호제강
826,267980,매일유업
827,005990,매일홀딩스
828,093520,매커스
829,377030,맥스트
830,088980,맥쿼리인프라
831,094800,맵스리얼티1
832,179720,머니무브
833,100590,머큐리
834,067280,멀티캠퍼스
835,072870,메가스터디
836,215200,메가스터디교육
837,133750,메가엠디
838,446540,메가터치
839,235980,메드팩토
840,200580,메디쎄이
841,041920,메디아나
842,233250,메디안디노스틱
843,014100,메디앙스
844,236340,메디젠휴먼케어
845,054180,메디콕스
846,086900,메디톡스
847,078160,메디포스트
848,138040,메리츠금융지주
849,408920,메쎄이상
850,021880,메이슨캐피탈
851,140410,메지온
852,241770,메카로
853,090370,메타랩스
854,059210,메타바이오메드
855,118000,메타케어
856,058110,멕아이씨에스
857,017180,명문제약
858,009900,명신산업
859,012690,모나리자
860,005360,모나미
861,070960,모나용평
862,434480,모니터랩
863,080420,모다이노칩
864,417970,모델솔루션
865,080160,모두투어
866,087260,모바일어플라이언스
867,101330,모베이스
868,012860,모베이스전자
869,363260,모비데이즈
870,348030,모비릭스
871,250060,모비스
872,288980,모아데이타
873,142760,모아라이프플러스
874,033200,모아텍
875,333050,모코엠시스
876,009680,모토닉
877,118990,모트렉스
878,006920,모헨즈
879,009580,무림P&P
880,001810,무림SP
881,009200,무림페이퍼
882,322970,무진메디
883,033920,무학
884,008420,문배철강
885,279600,미디어젠
886,095500,미래나노텍
887,254490,미래반도체
888,025560,미래산업
889,218150,미래생명자원
890,007120,미래아이앤지
891,396690,미래에셋글로벌리츠
892,442900,미래에셋드림스팩1호
893,357250,미래에셋맵스리츠
894,100790,미래에셋벤처투자
895,412930,미래에셋비전스팩1호
896,446190,미래에셋비전스팩2호
897,448830,미래에셋비전스팩3호
898,477380,미래에셋비전스팩4호
899,477470,미래에셋비전스팩5호
900,478440,미래에셋비전스팩6호
901,482680,미래에셋비전스팩7호
902,085620,미래에셋생명
903,006800,미래에셋증권
904,00680K,미래에셋증권2우B
905,006805,미래에셋증권우
906,208890,미래엔에듀파트너
907,049950,미래컴퍼니
908,207760,미스터블루
909,002840,미원상사
910,268280,미원에스씨
911,107590,미원홀딩스
912,134380,미원화학
913,351020,미쥬
914,003650,미창석유
915,059090,미코
916,214610,미코바이오메드
917,201490,미투온
918,452200,민테크
919,418470,밀리의서재
920,206640,바디텍메드
921,018700,바른손
922,035620,바른손이앤에이
923,354390,바스칸바이오제약
924,053030,바이넥스
925,301300,바이브컴퍼니
926,377740,바이오노트
927,064550,바이오니아
928,314930,바이오다인
929,208710,바이오로그디바이스
930,086820,바이오솔루션
931,038460,바이오스마트
932,251120,바이오에프디엔씨
933,199730,바이오인프라
934,266470,바이오인프라생명과학
935,289170,바이오텐
936,086040,바이오톡스텍
937,199290,바이오프로테크
938,099430,바이오플러스
939,032980,바이온
940,308080,바이젠셀
941,043150,바텍
942,323990,박셀바이오
943,003610,방림
944,267790,배럴
945,001340,백광산업
946,046310,백금T&A
947,035150,백산
948,331520,밸로프
949,199480,뱅크웨어글로벌
950,438700,버넥트
951,066410,버킷스튜디오
952,002410,범양건영
953,382900,범한퓨얼셀
954,206400,베노티앤알
955,019010,베뉴지
956,177350,베셀
957,424760,벨로크
958,007210,벽산
959,225530,보광산업
960,250000,보라티알
961,002760,보락
962,003850,보령
963,310210,보로노이
964,006910,보성파워텍
965,000890,보해양조
966,226340,본느
967,206950,볼빅
968,003000,부광약품
969,001270,부국증권
970,001275,부국증권우
971,026940,부국철강
972,014470,부방
973,011390,부산산업
974,005030,부산주공
975,008470,부스타
976,338220,뷰노
977,100120,뷰웍스
978,406820,뷰티스킨
979,337930,브랜드엑스코퍼레이션
980,099390,브레인즈컴퍼니
981,064480,브리지텍
982,288330,브릿지바이오테라퓨틱스
983,365900,브이씨
984,089970,브이엠
985,251630,브이원텍
986,018290,브이티
987,439580,블루엠텍
988,033560,블루콤
989,191600,블루탑
990,369370,블리츠웨이스튜디오
991,126340,비나텍
992,121800,비덴트
993,082800,비보존 제약
994,318410,비비씨
995,002070,비비안
996,100220,비상교육
997,419540,비스토스
998,146320,비씨엔씨
999,200780,비씨월드제약
1000,413640,비아이매트릭스
1001,141000,비아트론
1002,090460,비에이치
1003,083650,비에이치아이
1004,445360,비엔케이제1호스팩
1005,473370,비엔케이제2호스팩
1006,065170,비엘팜텍
1007,086670,비엠티
1008,335890,비올
1009,230980,비유테크놀러지
1010,138580,비즈니스온
1011,082920,비츠로셀
1012,054220,비츠로시스
1013,042370,비츠로테크
1014,050090,비케이홀딩스
1015,148780,비큐AI
1016,307870,비투엔
1017,357880,비트나인
1018,032850,비트컴퓨터
1019,238200,비피도
1020,093190,빅솔론
1021,065450,빅텍
1022,210120,빅텐츠
1023,044480,빌리언스
1024,005180,빙그레
1025,069540,빛과전자
1026,072950,빛샘전자
1027,266170,뿌리깊은나무들
1028,451250,삐아
1029,143240,사람인
1030,003960,사조대림
1031,008040,사조동아원
1032,007160,사조산업
1033,014710,사조씨푸드
1034,006090,사조오양
1035,452430,사피엔반도체
1036,419120,산돌
1037,062040,산일전기
1038,122350,삼기
1039,419050,삼기이브이
1040,014970,삼륭물산
1041,018310,삼목에스폼
1042,012210,삼미금속
1043,053700,삼보모터스
1044,009620,삼보산업
1045,023600,삼보판지
1046,001470,삼부토건
1047,028050,삼성E&A
1048,448730,삼성FN리츠
1049,006400,삼성SDI
1050,006405,삼성SDI우
1051,006660,삼성공조
1052,028260,삼성물산
1053,02826K,삼성물산우B
1054,207940,삼성바이오로직스
1055,032830,삼성생명
1056,425290,삼성스팩6호
1057,439250,삼성스팩7호
1058,448740,삼성스팩8호
1059,468510,삼성스팩9호
1060,018260,삼성에스디에스
1061,009150,삼성전기
1062,009155,삼성전기우
1063,005930,삼성전자
1064,005935,삼성전자우
1065,001360,삼성제약
1066,010140,삼성중공업
1067,016360,삼성증권
1068,068290,삼성출판사
1069,029780,삼성카드
1070,000810,삼성화재
1071,000815,삼성화재우
1072,006110,삼아알미늄
1073,009300,삼아제약
1074,145990,삼양사
1075,145995,삼양사우
1076,003230,삼양식품
1077,002170,삼양통상
1078,272550,삼양패키징
1079,000070,삼양홀딩스
1080,000075,삼양홀딩스우
1081,003720,삼영
1082,002810,삼영무역
1083,361670,삼영에스앤씨
1084,054540,삼영엠텍
1085,065570,삼영이엔씨
1086,005680,삼영전자
1087,023000,삼원강재
1088,004380,삼익THK
1089,002450,삼익악기
1090,032280,삼일
1091,002290,삼일기업공사
1092,004440,삼일씨엔에스
1093,000520,삼일제약
1094,009770,삼정펄프
1095,037460,삼지전자
1096,032750,삼진
1097,054090,삼진엘앤디
1098,005500,삼진제약
1099,000250,삼천당제약
1100,004690,삼천리
1101,024950,삼천리자전거
1102,038500,삼표시멘트
1103,437730,삼현
1104,017480,삼현철강
1105,010960,삼호개발
1106,046390,삼화네트웍스
1107,004450,삼화왕관
1108,009470,삼화전기
1109,011230,삼화전자
1110,001820,삼화콘덴서
1111,000390,삼화페인트
1112,027580,상보
1113,038540,상상인
1114,415580,상상인제3호스팩
1115,452670,상상인제4호스팩
1116,001290,상상인증권
1117,041650,상신브레이크
1118,091580,상신이디피
1119,263810,상신전자
1120,089980,상아프론테크
1121,042940,상지건설
1122,042600,새로닉스
1123,075180,새론오토모티브
1124,107600,새빗켐
1125,411080,샌즈랩
1126,252990,샘씨엔에스
1127,007540,샘표
1128,248170,샘표식품
1129,378800,샤페론
1130,294630,서남
1131,038070,서린바이오
1132,006730,서부T&D
1133,079650,서산
1134,100660,서암기계공업
1135,007860,서연
1136,200880,서연이화
1137,019770,서연탑메탈
1138,017390,서울가스
1139,043710,서울리거
1140,092190,서울바이오시스
1141,046890,서울반도체
1142,004410,서울식품
1143,004415,서울식품우
1144,063170,서울옥션
1145,027040,서울전자통신
1146,018680,서울제약
1147,021050,서원
1148,093920,서원인텍
1149,189860,서전기전
1150,178320,서진시스템
1151,122690,서진오토모티브
1152,140070,서플러스글로벌
1153,011370,서한
1154,065710,서호전기
1155,008490,서흥
1156,035890,서희건설
1157,357550,석경에이티
1158,003100,선광
1159,007610,선도전기
1160,067370,선바이오
1161,171090,선익시스템
1162,136490,선진
1163,086710,선진뷰티사이언스
1164,014620,성광벤드
1165,037350,성도이엔지
1166,014910,성문전자
1167,014915,성문전자우
1168,003080,성보화학
1169,004980,성신양회
1170,004985,성신양회우
1171,011300,성안머티리얼스
1172,081580,성우전자
1173,045300,성우테크론
1174,015750,성우하이텍
1175,365340,성일하이텍
1176,000180,성창기업지주
1177,080470,성창오토텍
1178,043260,성호전자
1179,148150,세경하이테크
1180,002420,세기상사
1181,188260,세니젠
1182,053060,세동
1183,340440,세림B&G
1184,017510,세명전기
1185,004360,세방
1186,004365,세방우
1187,004490,세방전지
1188,011560,세보엠이씨
1189,267080,세븐브로이맥주
