,Symbol,Name
1187,267080,세븐브로이맥주
1188,396300,세아메카닉스
1189,001430,세아베스틸지주
1190,306200,세아제강
1191,003030,세아제강지주
1192,019440,세아특수강
1193,058650,세아홀딩스
1194,013000,세우글로벌
1195,100700,세운메디칼
1196,024830,세원물산
1197,091090,세원이앤씨
1198,021820,세원정공
1199,067830,세이브존I&C
1200,258830,세종메디칼
1201,036630,세종텔레콤
1202,039310,세중
1203,075580,세진중공업
1204,067770,세진티에스
1205,053450,세코닉스
1206,222810,세토피아
1207,252500,세화피앤씨
1208,321370,센서뷰
1209,347000,센코
1210,331920,셀레믹스
1211,049180,셀루메드
1212,299660,셀리드
1213,268600,셀리버리
1214,108860,셀바스AI
1215,208370,셀바스헬스케어
1216,318160,셀바이오휴먼텍
1217,068270,셀트리온
1218,068760,셀트리온제약
1219,068940,셀피글로벌
1220,060230,소니드
1221,290690,소룩스
1222,950200,소마젠
1223,032680,소프트센
1224,032685,소프트센우
1225,258790,소프트캠프
1226,066910,손오공
1227,336370,솔루스첨단소재
1228,33637K,솔루스첨단소재1우
1229,33637L,솔루스첨단소재2우B
1230,248070,솔루엠
1231,035610,솔본
1232,357780,솔브레인
1233,036830,솔브레인홀딩스
1234,304100,솔트룩스
1235,328380,솔트웨어
1236,004430,송원산업
1237,086980,쇼박스
1238,050960,수산아이앤티
1239,126720,수산인더스트리
1240,017550,수산중공업
1241,084180,수성웹툰
1242,253840,수젠텍
1243,185190,수프로
1244,298830,슈어소프트테크
1245,236200,슈프리마
1246,094840,슈프리마에이치큐
1247,192440,슈피겐코리아
1248,424960,스마트레이더시스템
1249,099440,스맥
1250,053210,스카이라이프
1251,276040,스코넥
1252,159910,스킨앤스킨
1253,204210,스타에스엠리츠
1254,060240,스타코링크
1255,115570,스타플렉스
1256,330730,스톤브릿지벤처스
1257,352090,스톰테크
1258,253450,스튜디오드래곤
1259,408900,스튜디오미르
1260,204630,스튜디오산타클로스
1261,415380,스튜디오삼익
1262,026890,스틱인베스트먼트
1263,013810,스페코
1264,203690,스피어파워
1265,049830,승일
1266,020710,시공테크
1267,033170,시그네틱스
1268,048870,시너지이노베이션
1269,025320,시노펙스
1270,134790,시디즈
1271,269620,시스웍
1272,429270,시지트로닉스
1273,418250,시큐레터
1274,131090,시큐브
1275,232830,시큐센
1276,462870,시프트업
1277,016590,신대양제지
1278,290520,신도기연
1279,029530,신도리코
1280,004970,신라교역
1281,001000,신라섬유
1282,025870,신라에스지
1283,215600,신라젠
1284,065350,신성델타테크
1285,416180,신성에스티
1286,011930,신성이엔지
1287,005390,신성통상
1288,004170,신세계
1289,035510,신세계 I&C
1290,034300,신세계건설
1291,031430,신세계인터내셔날
1292,031440,신세계푸드
1293,006880,신송홀딩스
1294,162300,신스틸
1295,290560,신시웨이
1296,002800,신신제약
1297,472220,신영스팩10호
1298,430220,신영스팩8호
1299,445970,신영스팩9호
1300,005800,신영와코루
1301,001720,신영증권
1302,009270,신원
1303,017000,신원종합개발
1304,002700,신일전자
1305,012790,신일제약
1306,138070,신진에스엠
1307,226330,신테카바이오
1308,002870,신풍
1309,019170,신풍제약
1310,019175,신풍제약우
1311,481850,신한글로벌액티브리츠
1312,404990,신한서부티엔디리츠
1313,293940,신한알파리츠
1314,418210,신한제10호스팩
1315,452980,신한제11호스팩
1316,474660,신한제12호스팩
1317,474930,신한제13호스팩
1318,055550,신한지주
1319,056700,신화인터텍
1320,187270,신화콘텍
1321,004080,신흥
1322,243840,신흥에스이씨
1323,257720,실리콘투
1324,222800,심텍
1325,036710,심텍홀딩스
1326,160980,싸이맥스
1327,356890,싸이버원
1328,217330,싸이토젠
1329,102280,쌍방울
1330,010280,쌍용정보통신
1331,004770,써니전자
1332,217320,썬테크
1333,208640,썸에이지
1334,222420,쎄노텍
1335,037760,쎄니트
1336,099320,쎄트렉아이
1337,049960,쎌바이오텍
1338,088280,쏘닉스
1339,403550,쏘카
1340,050890,쏠리드
1341,109670,씨싸이트
1342,066790,씨씨에스
1343,222080,씨아이에스
1344,004920,씨아이테크
1345,236030,씨알푸드
1346,103660,씨앗
1347,352480,씨앤씨인터내셔널
1348,245450,씨앤에스링크
1349,264660,씨앤지하이테크
1350,352700,씨앤투스
1351,458870,씨어스테크놀로지
1352,297090,씨에스베어링
1353,112610,씨에스윈드
1354,900120,씨엑스아이
1355,359090,씨엔알리서치
1356,286000,씨엔티드림
1357,115530,씨엔플러스
1358,115480,씨유메디칼
1359,340810,씨유박스
1360,376290,씨유테크
1361,189330,씨이랩
1362,096530,씨젠
1363,101240,씨큐브
1364,060590,씨티씨바이오
1365,308170,씨티알모빌리티
1366,260930,씨티케이
1367,052300,씨티프라퍼티
1368,413630,씨피시스템
1369,013990,아가방컴퍼니
1370,123860,아나패스
1371,025980,아난티
1372,008700,아남전자
1373,125210,아모그린텍
1374,002790,아모레G
1375,00279K,아모레G3우(전환)
1376,002795,아모레G우
1377,090430,아모레퍼시픽
1378,090435,아모레퍼시픽우
1379,357580,아모센스
1380,052710,아모텍
1381,074430,아미노로직스
1382,092040,아미코젠
1383,083930,아바코
1384,149950,아바텍
1385,036010,아비코전자
1386,002030,아세아
1387,183190,아세아시멘트
1388,002310,아세아제지
1389,050860,아세아텍
1390,012170,아센디오
1391,136410,아셈스
1392,246720,아스타
1393,067390,아스트
1394,159010,아스플로
1395,127710,아시아경제
1396,267850,아시아나IDT
1397,020560,아시아나항공
1398,154030,아시아종묘
1399,227610,아우딘퓨쳐스
1400,143160,아이디스
1401,054800,아이디스홀딩스
1402,332370,아이디피
1403,122900,아이마켓코리아
1404,339950,아이비김영
1405,469750,아이비젼웍스
1406,460470,아이빔테크놀로지
1407,099190,아이센스
1408,461300,아이스크림미디어
1409,289010,아이스크림에듀
1410,214430,아이쓰리시스템
1411,040910,아이씨디
1412,368600,아이씨에이치
1413,456010,아이씨티케이
1414,052860,아이앤씨
1415,010780,아이에스동서
1416,038880,아이에이
1417,307180,아이엘사이언스
1418,101390,아이엠
1419,461030,아이엠비디엑스
1420,456570,아이엠지티
1421,451220,아이엠티
1422,447690,아이오바이오
1423,090150,아이윈
1424,123010,아이윈플러스
1425,031310,아이즈비전
1426,185490,아이진
1427,059100,아이컴포넌트
1428,149010,아이케이세미콘
1429,262840,아이퀘스트
1430,175250,아이큐어
1431,052460,아이크래프트
1432,119830,아이텍
1433,052770,아이톡시
1434,124500,아이티센
1435,372800,아이티아이즈
1436,084850,아이티엠반도체
1437,114840,아이패밀리에스씨
1438,027360,아주IB투자
1439,139990,아주스틸
1440,032080,아즈텍WB
1441,013310,아진산업
1442,059120,아진엑스텍
1443,158430,아톤
1444,321820,아티스트유나이티드
1445,149300,아퓨어스
1446,102950,아하
1447,001540,안국약품
1448,053800,안랩
1449,251280,안지오랩
1450,065660,안트로젠
1451,297570,알로이스
1452,001780,알루코
1453,260660,알리코제약
1454,354320,알멕
1455,361570,알비더블유
1456,131370,알서포트
1457,140670,알에스오토메이션
1458,096610,알에프세미
1459,061040,알에프텍
1460,148250,알엔투테크놀로지
1461,347860,알체라
1462,196170,알테오젠
1463,123750,알톤
1464,085810,알티캐스트
1465,043100,알파녹스
1466,117670,알파홀딩스
1467,314140,알피바이오
1468,291650,압타머사이언스
1469,293780,압타바이오
1470,018250,애경산업
1471,161000,애경케미칼
1472,390110,애니메디솔루션
1473,196300,애니젠
1474,310200,애니플러스
1475,299910,애닉
1476,179530,애드바이오텍
1477,900100,애머릿지
1478,205500,액션스퀘어
1479,052790,액토즈소프트
1480,290740,액트로
1481,238090,앤디포스
1482,092600,앤씨앤
1483,129890,앱코
1484,174900,앱클론
1485,255440,야스
1486,030960,양지사
1487,102120,어보브반도체
1488,263540,어스앤에어로스페이스
1489,238120,얼라인드
1490,224810,엄지하우스
1491,019990,에너토크
1492,011090,에넥스
1493,270660,에브리봇
1494,038680,에스넷
1495,137310,에스디바이오센서
1496,217480,에스디생명공학
1497,121890,에스디시스템
1498,304360,에스바이오메딕스
1499,389500,에스비비테크
1500,042110,에스씨디
1501,298060,에스씨엠생명과학
1502,065420,에스아이리소스
1503,270210,에스알바이오텍
1504,103230,에스앤더블류
1505,260970,에스앤디
1506,101490,에스앤에스텍
1507,095910,에스에너지
1508,275630,에스에스알
1509,031330,에스에이엠티
1510,060540,에스에이티
1511,351320,에스에이티이엔지
1512,056190,에스에프에이
1513,080000,에스엔유
1514,005850,에스엘
1515,214310,에스엘에너지
1516,246250,에스엘에스바이오
1517,258540,에스엘테라퓨틱스
1518,041510,에스엠
1519,010580,에스엠벡셀
1520,007820,에스엠코어
1521,464080,에스오에스랩
1522,109610,에스와이
1523,365330,에스와이스틸텍
1524,012750,에스원
1525,031860,에스유홀딩스
1526,306040,에스제이그룹
1527,033530,에스제이지세종
1528,217910,에스제이켐
1529,457940,에스케이증권제10호스팩
1530,472230,에스케이증권제11호스팩
1531,473000,에스케이증권제12호스팩
1532,473950,에스케이증권제13호스팩
1533,435870,에스케이증권제8호스팩
1534,455910,에스케이증권제9호스팩
1535,096630,에스코넥
1536,069510,에스텍
1537,234300,에스트래픽
1538,039440,에스티아이
1539,098660,에스티오
1540,052020,에스티큐브
1541,237690,에스티팜
1542,050760,에스폴리텍
1543,288620,에스퓨얼셀
1544,443670,에스피소프트
1545,317830,에스피시스템스
1546,058610,에스피지
1547,043340,에쎈테크
1548,023960,에쓰씨엔지니어링
1549,298690,에어부산
1550,187660,에이디엠코리아
1551,054630,에이디칩스
1552,200710,에이디테크놀로지
1553,096690,에이루트
1554,140910,에이리츠
1555,078520,에이블씨엔씨
1556,298380,에이비엘바이오
1557,203400,에이비온
1558,195990,에이비프로바이오
1559,003800,에이스침대
1560,088800,에이스테크
1561,241840,에이스토리
1562,311960,에이아이더뉴트리진
1563,453860,에이에스텍
1564,312610,에이에프더블류
1565,015260,에이엔피
1566,172670,에이엘티
1567,234070,에이원알폼
1568,445090,에이직랜드
1569,295310,에이치브이엠
1570,072990,에이치시티
1571,044990,에이치엔에스하이텍
1572,239610,에이치엘사이언스
1573,462020,에이치엠씨제6호스팩
1574,477340,에이치엠씨제7호스팩
1575,148930,에이치와이티씨
1576,044780,에이치케이
1577,357230,에이치피오
1578,355690,에이텀
1579,071670,에이테크솔루션
1580,045660,에이텍
1581,224110,에이텍모빌리티
1582,021080,에이티넘인베스트
1583,200470,에이팩트
1584,207490,에이펙스인텍
1585,262260,에이프로
1586,007460,에이프로젠
1587,003060,에이프로젠바이오로직스
1588,397030,에이프릴바이오
1589,244920,에이플러스에셋
1590,278470,에이피알
1591,230240,에치에프알
1592,230360,에코마케팅
1593,038870,에코바이오
1594,097780,에코볼트
1595,448280,에코아이
1596,101360,에코앤드림
1597,128540,에코캡
1598,086520,에코프로
1599,450080,에코프로머티
1600,247540,에코프로비엠
1601,383310,에코프로에이치엔
1602,038110,에코플라스틱
1603,073540,에프알텍
1604,064850,에프앤가이드
1605,036810,에프에스티
1606,173940,에프엔씨엔터
1607,083500,에프엔에스테크
1608,446440,에피바이오텍
1609,054940,엑사이엔씨
1610,950130,엑세스바이오
1611,373110,엑셀세라퓨틱스
1612,205100,엑셈
1613,356680,엑스게이트
1614,070300,엑스큐어
1615,317770,엑스페릭스
1616,373200,엑스플러스
1617,069920,엑시온그룹
1618,092870,엑시콘
1619,317870,엔바이오니아
1620,067570,엔브이에이치코리아
1621,236810,엔비티
1622,140610,엔솔바이오사이언스
1623,333620,엔시스
1624,101400,엔시트론
1625,036570,엔씨소프트
1626,238170,엔에스엠
1627,078860,엔에스이엔엠
1628,224760,엔에스컴퍼니
1629,422040,엔에이치스팩23호
1630,437780,엔에이치스팩24호
1631,438580,엔에이치스팩25호
1632,439410,엔에이치스팩26호
1633,440820,엔에이치스팩27호
1634,451700,엔에이치스팩29호
1635,466910,엔에이치스팩30호
1636,481890,엔에이치스팩31호
1637,265740,엔에프씨
1638,354200,엔젠바이오
1639,455900,엔젤로보틱스
1640,419080,엔젯
1641,093510,엔지브이아이
1642,208860,엔지스테크널러지
1643,183490,엔지켐생명과학
1644,085310,엔케이
1645,182400,엔케이맥스
1646,348370,엔켐
1647,069410,엔텔스
1648,227950,엔투텍
1649,291230,엔피
1650,198080,엔피디
1651,048830,엔피케이
1652,096870,엘디티
1653,276240,엘리비젼
1654,900140,엘브이엠씨홀딩스
1655,290650,엘앤씨바이오
1656,066970,엘앤에프
1657,156100,엘앤케이바이오
1658,311060,엘에이티
1659,073110,엘엠에스
1660,083310,엘오티베큠
1661,037950,엘컴텍
1662,170920,엘티씨
1663,058630,엠게임
1664,058970,엠로
1665,019590,엠벤처투자
1666,169330,엠브레인
1667,097520,엠씨넥스
1668,373170,엠아이큐브솔루션
1669,179290,엠아이텍
1670,009780,엠에스씨
1671,123040,엠에스오토텍
1672,323230,엠에프엠코리아
1673,032790,엠젠솔루션
1674,033160,엠케이전자
1675,347890,엠투아이
1676,033310,엠투엔
1677,259630,엠플러스
1678,105550,엣지파운드리
1679,060850,영림원소프트랩
1680,014440,영보화학
1681,143540,영우디에스피
1682,111770,영원무역
1683,009970,영원무역홀딩스
1684,003520,영진약품
1685,000670,영풍
1686,036560,영풍정밀
1687,006740,영풍제지
1688,012280,영화금속
1689,265560,영화테크
1690,012160,영흥
1691,036000,예림당
1692,250930,예선테크
1693,053280,예스24
1694,015360,예스코홀딩스
1695,122640,예스티
1696,900300,오가닉티코스메틱
1697,212310,오건에코텍
1698,045060,오공
1699,080520,오디텍
1700,007310,오뚜기
1701,039830,오로라
1702,322310,오로스테크놀로지
1703,046120,오르비텍
1704,014940,오리엔탈정공
1705,002630,오리엔트바이오
1706,065500,오리엔트정공
1707,271560,오리온
1708,001800,오리온홀딩스
1709,010470,오리콤
1710,417860,오브젠
1711,352910,오비고
1712,053980,오상자이엘
1713,036220,오상헬스케어
1714,052420,오성첨단소재
1715,039200,오스코텍
1716,226400,오스테오닉
1717,031510,오스템
1718,368970,오에스피
1719,138080,오이솔루션
1720,080580,오킨스전자
1721,067170,오텍
1722,353590,오토앤
1723,173130,오파스넷
1724,440320,오픈놀
1725,049480,오픈베이스
1726,394280,오픈엣지테크놀로지
1727,309930,오하임앤컴퍼니
1728,244460,올리패스
1729,226950,올릭스
1730,057540,옴니시스템
1731,131030,옵투스제약
1732,082210,옵트론텍
1733,109080,옵티시스
1734,380540,옵티코어
1735,153710,옵티팜
1736,432430,와이랩
1737,338840,와이바이오로직스
1738,122990,와이솔
1739,232140,와이씨
1740,112290,와이씨켐
1741,065530,와이어블
1742,067900,와이엔텍
1743,007530,와이엠
1744,155650,와이엠씨
1745,273640,와이엠텍
1746,251370,와이엠티
1747,066430,와이오엠
1748,273060,와이즈버즈
1749,019210,와이지-원
1750,122870,와이지엔터테인먼트
1751,011690,와이투솔루션
1752,332570,와이팜
1753,079000,와토스코리아
1754,403490,우듬지팜
1755,316140,우리금융지주
1756,032820,우리기술
1757,041190,우리기술투자
1758,115440,우리넷
1759,046970,우리로
1760,082850,우리바이오
1761,215360,우리산업
1762,072470,우리산업홀딩스
1763,073560,우리손에프앤지
1764,037400,우리엔터프라이즈
1765,153490,우리이앤엘
1766,101170,우림피티에스
1767,006980,우성
1768,066590,우수AMS
1769,017370,우신시스템
1770,103840,우양
1771,046940,우원개발
1772,215380,우정바이오
1773,065680,우주일렉트로
1774,105840,우진
1775,018620,우진비앤지
1776,010400,우진아이엔에스
1777,457550,우진엔텍
1778,049800,우진플라임
1779,016880,웅진
1780,095720,웅진씽크빅
1781,396470,워트
1782,005820,원림
1783,307280,원바이오젠
1784,032940,원익
1785,240810,원익IPS
1786,074600,원익QnC
1787,104830,원익머트리얼즈
1788,014190,원익큐브
1789,217820,원익피앤이
1790,030530,원익홀딩스
1791,012620,원일특강
1792,382840,원준
1793,336570,원텍
1794,376980,원티드랩
1795,122830,원포유
1796,008370,원풍
1797,008290,원풍물산
1798,101160,월덱스
1799,336060,웨이버스
1800,095270,웨이브일렉트로
1801,010600,웰바이오텍
1802,065950,웰크론
1803,076080,웰크론한텍
1804,043590,웰킵스하이텍
1805,196700,웹스
1806,069080,웹젠
1807,053580,웹케시
1808,071460,위니아
1809,377460,위니아에이드
1810,044340,위닉스
1811,330350,위더스제약
1812,348350,위드텍
1813,112040,위메이드
1814,101730,위메이드맥스
1815,123420,위메이드플레이
1816,065370,위세아이텍
1817,140660,위월드
1818,038620,위즈코프
1819,299900,위지윅스튜디오
1820,036090,위지트
1821,136540,윈스
1822,097800,윈팩
1823,192390,윈하이텍
1824,008600,윌비스
1825,335870,윙스풋
1826,900340,윙입푸드
1827,033270,유나이티드제약
1828,014830,유니드
1829,446070,유니드비티플러스
1830,036200,유니셈
1831,018000,유니슨
1832,000910,유니온
1833,047400,유니온머티리얼
1834,203450,유니온커뮤니티
1835,011330,유니켐
1836,077500,유니퀘스트
1837,011320,유니크
1838,086390,유니테스트
1839,241690,유니테크노
1840,142210,유니트론텍
1841,121060,유니포인트
1842,088340,유라클
1843,048430,유라테크
1844,206650,유바이오로직스
1845,089850,유비벨록스
1846,084440,유비온
1847,032620,유비케어
1848,264450,유비쿼스
1849,078070,유비쿼스홀딩스
1850,002920,유성기업
1851,024800,유성티엔에스
1852,000700,유수홀딩스
1853,054930,유신
1854,069330,유아이디
1855,049520,유아이엘
1856,435380,유안타제10호스팩
1857,444920,유안타제11호스팩
1858,446150,유안타제12호스팩
1859,449020,유안타제13호스팩
1860,450940,유안타제14호스팩
1861,473050,유안타제15호스팩
1862,474490,유안타제16호스팩
1863,430700,유안타제9호스팩
1864,003470,유안타증권
1865,003475,유안타증권우
1866,263770,유에스티
1867,337840,유엑스엔
1868,072130,유엔젤
1869,000220,유유제약
1870,000225,유유제약1우
1871,000227,유유제약2우B
1872,388720,유일로보틱스
1873,340930,유일에너테크
1874,023410,유진기업
1875,056080,유진로봇
1876,468760,유진스팩10호
1877,442130,유진스팩9호
1878,084370,유진테크
1879,240600,유진테크놀로지
1880,001200,유진투자증권
1881,221800,유투바이오
1882,179900,유티아이
1883,263050,유틸렉스
1884,000100,유한양행
1885,000105,유한양행우
1886,003460,유화증권
1887,003465,유화증권우
1888,191410,육일씨엔에쓰
1889,372170,윤성에프앤씨
1890,146060,율촌
1891,008730,율촌화학
1892,072770,율호
1893,008250,이건산업
1894,039020,이건홀딩스
1895,025820,이구산업
1896,067920,이글루
1897,044960,이글벳
1898,303530,이노뎁
1899,296640,이노룰스
1900,302430,이노메트리
1901,279060,이노벡스
1902,214320,이노션
1903,462350,이노스페이스
1904,274400,이노시뮬레이션
1905,056090,이노시스
1906,073490,이노와이어리스
1907,215790,이노인스트루먼트
1908,344860,이노진
1909,088390,이녹스
1910,272290,이녹스첨단소재
1911,053350,이니텍
1912,452400,이닉스
1913,264850,이랜시스
1914,054210,이랜텍
1915,009730,이렘
1916,164060,이루다
1917,065440,이루온
1918,088260,이리츠코크렙
1919,139480,이마트
1920,115610,이미지스
1921,478110,이베스트스팩6호
1922,131400,이브이첨단소재
1923,419700,이브이파킹서비스
1924,208850,이비테크
1925,351330,이삭엔지니어링
1926,080010,이상네트웍스
1927,379390,이성씨엔아이
1928,457190,이수스페셜티케미컬
1929,086890,이수앱지스
1930,007660,이수페타시스
1931,005950,이수화학
1932,015020,이스타코
1933,047560,이스트소프트
1934,900110,이스트아시아홀딩스
1935,239340,이스트에이드
1936,067010,이씨에스
1937,093230,이아이디
1938,341310,이앤에치
1939,418620,이에이트
1940,456070,이엔셀
1941,102710,이엔에프테크놀로지
1942,074610,이엔플러스
1943,041520,이엘씨
1944,063760,이엘피
1945,123570,이엠넷
1946,083470,이엠앤아이
1947,095190,이엠코리아
1948,091120,이엠텍
1949,232530,이엠티
1950,102460,이연제약
1951,039030,이오테크닉스
1952,294090,이오플로우
1953,088290,이원컴포텍
1954,084680,이월드
1955,353810,이지바이오
1956,350520,이지스레지던스리츠
1957,334890,이지스밸류리츠
1958,099750,이지케어텍
1959,377330,이지트로닉스
1960,035810,이지홀딩스
1961,160600,이큐셀
1962,092130,이크레더블
1963,096040,이트론
1964,134060,이퓨쳐
1965,001840,이화공영
1966,000760,이화산업
1967,024810,이화전기
1968,014990,인디에프
1969,041830,인바디
1970,352940,인바이오
1971,101140,인바이오젠
1972,216400,인바이츠바이오코아
1973,079950,인베니아
1974,389470,인벤티지랩
1975,277410,인산가
1976,060150,인선이엔티
1977,033230,인성정보
1978,450520,인스웨이브시스템즈
1979,006490,인스코비
1980,037330,인지디스플레
1981,100030,인지소프트
1982,023800,인지컨트롤스
1983,034590,인천도시가스
1984,211050,인카금융서비스
1985,083640,인콘
1986,064090,인크레더블버즈
1987,216050,인크로스
1988,049070,인탑스
1989,119610,인터로조
1990,017250,인터엠
1991,129260,인터지스
1992,051370,인터플렉스
1993,064290,인텍플러스
1994,189300,인텔리안테크
1995,150840,인트로메딕
1996,048530,인트론바이오
1997,023810,인팩
1998,115310,인포바인
1999,039290,인포뱅크
2000,071200,인피니트헬스케어
2001,101930,인화정공
2002,249420,일동제약
2003,000230,일동홀딩스
2004,013360,일성건설
2005,003120,일성아이에스
2006,333430,일승
2007,068330,일신바이오
2008,003200,일신방직
2009,007110,일신석재
2010,007570,일양약품
2011,007575,일양약품우
2012,178780,일월지엠엘
2013,008500,일정실업
2014,019540,일지테크
2015,081000,일진다이아
2016,020760,일진디스플
2017,103590,일진전기
2018,094820,일진파워
2019,271940,일진하이솔루스
2020,015860,일진홀딩스
2021,226320,잇츠한불
2022,950140,잉글우드랩
2023,049550,잉크테크
2024,389020,자람테크놀로지
2025,254120,자비스
2026,043910,자연과환경
2027,234920,자이글
2028,289220,자이언트스텝
2029,317400,자이에스앤디
2030,033240,자화전자
2031,174880,장원테크
2032,049630,재영솔루텍
2033,417840,저스템
2034,000950,전방
2035,079900,전진건설로봇
2036,110020,전진바이오팜
2037,208140,정다운
2038,040420,정상제이엘에스
2039,045510,정원엔시스
2040,217190,제너셈
2041,095700,제넥신
2042,072520,제넨바이오
2043,122310,제노레이
2044,361390,제노코
2045,066830,제노텍
2046,187420,제노포커스
2047,225220,제놀루션
2048,123330,제닉
2049,159580,제로투세븐
2050,147830,제룡산업
2051,033100,제룡전기
2052,079370,제우스
2053,054950,제이브이엠
2054,023440,제이스코홀딩스
2055,090470,제이스텍
2056,287410,제이시스메디칼
2057,137950,제이씨케미칼
2058,033320,제이씨현시스템
2059,417500,제이아이테크
2060,348950,제이알글로벌리츠
2061,204270,제이앤티씨
2062,194370,제이에스코퍼레이션
2063,026040,제이에스티나
2064,452160,제이엔비
2065,126880,제이엔케이글로벌
2066,322510,제이엘케이
2067,254160,제이엠멀티
2068,033050,제이엠아이
2069,094970,제이엠티
2070,418550,제이오
2071,025620,제이준코스메틱
2072,420570,제이투케이바이오
2073,089790,제이티
2074,030000,제일기획
2075,052670,제일바이오
2076,271980,제일약품
2077,412540,제일엠앤에스
2078,001560,제일연마
2079,199820,제일일렉트릭
2080,038010,제일테크노스
2081,002620,제일파마홀딩스
2082,276730,제주맥주
2083,080220,제주반도체
2084,006220,제주은행
2085,089590,제주항공
2086,216080,제테마
2087,229000,젠큐릭스
2088,082270,젬백스
2089,044060,조광ILI
2090,004910,조광페인트
2091,004700,조광피혁
2092,001550,조비
2093,462520,조선내화
2094,120030,조선선재
2095,034940,조아제약
2096,067000,조이시티
2097,018470,조일알미늄
2098,002600,조흥
2099,185750,종근당
2100,063160,종근당바이오
2101,001630,종근당홀딩스
2102,033340,좋은사람들
2103,036930,주성엔지니어링
2104,109070,주성코퍼레이션
2105,044380,주연테크
2106,072020,중앙백신
2107,000440,중앙에너비스
2108,051980,중앙첨단소재
2109,228760,지노믹트리
2110,314130,지놈앤컴퍼니
2111,013890,지누스
2112,389030,지니너스
2113,043610,지니뮤직
2114,263860,지니언스
2115,303030,지니틱스
2116,036180,지더블유바이텍
2117,208350,지란지교시큐리티
2118,289860,지슨
2119,144510,지씨셀
2120,358570,지아이이노베이션
2121,382480,지아이텍
2122,382800,지앤비에스 에코
2123,299480,지앤이헬스케어
2124,051160,지어소프트
2125,053050,지에스이
2126,388610,지에프씨생명과학
2127,119850,지엔씨에너지
2128,065060,지엔코
2129,204840,지엘팜텍
2130,013870,지엠비코리아
2131,071320,지역난방공사
2132,270520,지오릿에너지
2133,311320,지오엘리먼트
2134,388050,지투파워
2135,088790,진도
2136,018120,진로발효
2137,109820,진매트릭스
2138,086060,진바이오텍
2139,036890,진성티이씨
2140,363250,진시스템
2141,003780,진양산업
2142,007370,진양제약
2143,010640,진양폴리
2144,100250,진양홀딩스
2145,051630,진양화학
2146,272450,진에어
2147,285800,진영
2148,011000,진원생명과학
2149,250030,진코스텍
2150,002780,진흥기업
2151,002787,진흥기업2우B
2152,002785,진흥기업우B
2153,233990,질경이
2154,085660,차바이오텍
2155,261780,차백신연구소
2156,009310,참엔지니어링
2157,094850,참좋은여행
2158,004650,창해에탄올
2159,278280,천보
2160,000650,천일고속
2161,362320,청담글로벌
2162,012600,청호ICT
2163,066360,체리부로
2164,033250,체시스
2165,047820,초록뱀미디어
2166,094360,칩스앤미디어
2167,016920,카스
2168,284620,카이노스메드
2169,446600,카이바이오텍
2170,035720,카카오
2171,293490,카카오게임즈
2172,323410,카카오뱅크
2173,377300,카카오페이
2174,140430,카티스
2175,042000,카페24
2176,006380,카프로
2177,313760,캐리
2178,317530,캐리소프트
2179,071850,캐스텍코리아
2180,050110,캠시스
2181,452300,캡스톤파트너스
2182,119860,커넥트웨이브
2183,451760,컨텍
2184,900310,컬러레이
2185,078340,컴투스
2186,063080,컴투스홀딩스
2187,307930,컴퍼니케이
2188,079190,케스피온
2189,263700,케어랩스
2190,214370,케어젠
2191,221980,케이디켐
2192,038530,케이바이오
2193,001620,케이비아이동국실업
2194,424140,케이비제21호스팩
2195,192250,케이사인
2196,431190,케이쓰리아이
2197,029460,케이씨
2198,115500,케이씨에스
2199,281820,케이씨텍
2200,089150,케이씨티
2201,025880,케이씨피드
2202,093320,케이아이엔엑스
2203,093640,케이알엠
2204,073010,케이에스피
2205,105330,케이엔더블유
2206,053080,케이엔솔
2207,199430,케이엔알시스템
2208,432470,케이엔에스
2209,272110,케이엔제이
2210,039420,케이엘넷
2211,083550,케이엠
2212,032500,케이엠더블유
2213,225430,케이엠제약
2214,102370,케이옥션
2215,068100,케이웨더
2216,381970,케이카
2217,145270,케이탑리츠
2218,036030,케이티알파
2219,064820,케이프
2220,256940,케이피에스
2221,024880,케이피에프
2222,042040,케이피엠테크
2223,054410,케이피티유
2224,258610,케일럼
2225,274090,켄코아에어로스페이스
2226,402420,켈스
2227,089010,켐트로닉스
2228,220260,켐트로스
2229,176590,코나솔
2230,052400,코나아이
2231,402030,코난테크놀로지
2232,391710,코닉오토메이션
2233,046070,코다코
2234,047770,코데즈컴바인
2235,080530,코디
2236,417310,코람코더원리츠
2237,357120,코람코라이프인프라리츠
2238,104540,코렌텍
2239,027050,코리아나
2240,007815,코리아써우
2241,007810,코리아써키트
2242,00781K,코리아써키트2우B
2243,190650,코리아에셋투자증권
2244,123410,코리아에프티
2245,003690,코리안리
2246,036690,코맥스
2247,049430,코메론
2248,183300,코미코
2249,041960,코미팜
2250,089890,코세스
2251,360350,코셈
2252,189350,코셋
2253,082660,코스나인
2254,192820,코스맥스
2255,044820,코스맥스비티아이
2256,222040,코스맥스엔비티
2257,241710,코스메카코리아
2258,005070,코스모신소재
2259,005420,코스모화학
2260,355150,코스텍시스
2261,169670,코스텍시스템
2262,071950,코아스
2263,166480,코아스템켐온
2264,045970,코아시아
2265,196450,코아시아씨엠
2266,384470,코어라인소프트
2267,029960,코엔텍
2268,002020,코오롱
2269,138490,코오롱ENP
2270,003070,코오롱글로벌
2271,003075,코오롱글로벌우
2272,450140,코오롱모빌리티그룹
2273,45014K,코오롱모빌리티그룹우
